,Country,Province,Date,Confirmed,Deaths,Recovered
17549,Mozambique,,2020-02-02,0,0,0
17550,Mozambique,,2020-02-03,0,0,0
17551,Mozambique,,2020-02-04,0,0,0
17552,Mozambique,,2020-02-05,0,0,0
17553,Mozambique,,2020-02-06,0,0,0
17554,Mozambique,,2020-02-07,0,0,0
17555,Mozambique,,2020-02-08,0,0,0
17556,Mozambique,,2020-02-09,0,0,0
17557,Mozambique,,2020-02-10,0,0,0
17558,Mozambique,,2020-02-11,0,0,0
17559,Mozambique,,2020-02-12,0,0,0
17560,Mozambique,,2020-02-13,0,0,0
17561,Mozambique,,2020-02-14,0,0,0
17562,Mozambique,,2020-02-15,0,0,0
17563,Mozambique,,2020-02-16,0,0,0
17564,Mozambique,,2020-02-17,0,0,0
17565,Mozambique,,2020-02-18,0,0,0
17566,Mozambique,,2020-02-19,0,0,0
17567,Mozambique,,2020-02-20,0,0,0
17568,Mozambique,,2020-02-21,0,0,0
17569,Mozambique,,2020-02-22,0,0,0
17570,Mozambique,,2020-02-23,0,0,0
17571,Mozambique,,2020-02-24,0,0,0
17572,Mozambique,,2020-02-25,0,0,0
17573,Mozambique,,2020-02-26,0,0,0
17574,Mozambique,,2020-02-27,0,0,0
17575,Mozambique,,2020-02-28,0,0,0
17576,Mozambique,,2020-02-29,0,0,0
17577,Mozambique,,2020-03-01,0,0,0
17578,Mozambique,,2020-03-02,0,0,0
17579,Mozambique,,2020-03-03,0,0,0
17580,Mozambique,,2020-03-04,0,0,0
17581,Mozambique,,2020-03-05,0,0,0
17582,Mozambique,,2020-03-06,0,0,0
17583,Mozambique,,2020-03-07,0,0,0
17584,Mozambique,,2020-03-08,0,0,0
17585,Mozambique,,2020-03-09,0,0,0
17586,Mozambique,,2020-03-10,0,0,0
17587,Mozambique,,2020-03-11,0,0,0
17588,Mozambique,,2020-03-12,0,0,0
17589,Mozambique,,2020-03-13,0,0,0
17590,Mozambique,,2020-03-14,0,0,0
17591,Mozambique,,2020-03-15,0,0,0
17592,Mozambique,,2020-03-16,0,0,0
17593,Mozambique,,2020-03-17,0,0,0
17594,Mozambique,,2020-03-18,0,0,0
17595,Mozambique,,2020-03-19,0,0,0
17596,Mozambique,,2020-03-20,0,0,0
17597,Mozambique,,2020-03-21,0,0,0
17598,Mozambique,,2020-03-22,1,0,0
17599,Mozambique,,2020-03-23,1,0,0
17600,Mozambique,,2020-03-24,3,0,0
17601,Mozambique,,2020-03-25,5,0,0
17602,Mozambique,,2020-03-26,7,0,0
17603,Mozambique,,2020-03-27,7,0,0
17604,Mozambique,,2020-03-28,8,0,0
17605,Mozambique,,2020-03-29,8,0,0
17606,Mozambique,,2020-03-30,8,0,0
17607,Mozambique,,2020-03-31,8,0,0
17608,Mozambique,,2020-04-01,10,0,0
17609,Mozambique,,2020-04-02,10,0,0
17610,Mozambique,,2020-04-03,10,0,0
17611,Mozambique,,2020-04-04,10,0,1
17612,Mozambique,,2020-04-05,10,0,1
17613,Mozambique,,2020-04-06,10,0,1
17614,Mozambique,,2020-04-07,10,0,1
17615,Mozambique,,2020-04-08,17,0,1
17616,Mozambique,,2020-04-09,17,0,1
17617,Syria,,2020-01-22,0,0,0
17618,Syria,,2020-01-23,0,0,0
17619,Syria,,2020-01-24,0,0,0
17620,Syria,,2020-01-25,0,0,0
17621,Syria,,2020-01-26,0,0,0
17622,Syria,,2020-01-27,0,0,0
17623,Syria,,2020-01-28,0,0,0
17624,Syria,,2020-01-29,0,0,0
17625,Syria,,2020-01-30,0,0,0
17626,Syria,,2020-01-31,0,0,0
17627,Syria,,2020-02-01,0,0,0
17628,Syria,,2020-02-02,0,0,0
17629,Syria,,2020-02-03,0,0,0
17630,Syria,,2020-02-04,0,0,0
17631,Syria,,2020-02-05,0,0,0
17632,Syria,,2020-02-06,0,0,0
17633,Syria,,2020-02-07,0,0,0
17634,Syria,,2020-02-08,0,0,0
17635,Syria,,2020-02-09,0,0,0
17636,Syria,,2020-02-10,0,0,0
17637,Syria,,2020-02-11,0,0,0
17638,Syria,,2020-02-12,0,0,0
17639,Syria,,2020-02-13,0,0,0
17640,Syria,,2020-02-14,0,0,0
17641,Syria,,2020-02-15,0,0,0
17642,Syria,,2020-02-16,0,0,0
17643,Syria,,2020-02-17,0,0,0
17644,Syria,,2020-02-18,0,0,0
17645,Syria,,2020-02-19,0,0,0
17646,Syria,,2020-02-20,0,0,0
17647,Syria,,2020-02-21,0,0,0
17648,Syria,,2020-02-22,0,0,0
17649,Syria,,2020-02-23,0,0,0
17650,Syria,,2020-02-24,0,0,0
17651,Syria,,2020-02-25,0,0,0
17652,Syria,,2020-02-26,0,0,0
17653,Syria,,2020-02-27,0,0,0
17654,Syria,,2020-02-28,0,0,0
17655,Syria,,2020-02-29,0,0,0
17656,Syria,,2020-03-01,0,0,0
17657,Syria,,2020-03-02,0,0,0
17658,Syria,,2020-03-03,0,0,0
17659,Syria,,2020-03-04,0,0,0
17660,Syria,,2020-03-05,0,0,0
17661,Syria,,2020-03-06,0,0,0
17662,Syria,,2020-03-07,0,0,0
17663,Syria,,2020-03-08,0,0,0
17664,Syria,,2020-03-09,0,0,0
17665,Syria,,2020-03-10,0,0,0
17666,Syria,,2020-03-11,0,0,0
17667,Syria,,2020-03-12,0,0,0
17668,Syria,,2020-03-13,0,0,0
17669,Syria,,2020-03-14,0,0,0
17670,Syria,,2020-03-15,0,0,0
17671,Syria,,2020-03-16,0,0,0
17672,Syria,,2020-03-17,0,0,0
17673,Syria,,2020-03-18,0,0,0
17674,Syria,,2020-03-19,0,0,0
17675,Syria,,2020-03-20,0,0,0
17676,Syria,,2020-03-21,0,0,0
17677,Syria,,2020-03-22,1,0,0
17678,Syria,,2020-03-23,1,0,0
17679,Syria,,2020-03-24,1,0,0
17680,Syria,,2020-03-25,5,0,0
17681,Syria,,2020-03-26,5,0,0
17682,Syria,,2020-03-27,5,0,0
17683,Syria,,2020-03-28,5,0,0
17684,Syria,,2020-03-29,9,1,0
17685,Syria,,2020-03-30,10,2,0
17686,Syria,,2020-03-31,10,2,0
17687,Syria,,2020-04-01,10,2,0
17688,Syria,,2020-04-02,16,2,0
17689,Syria,,2020-04-03,16,2,0
17690,Syria,,2020-04-04,16,2,2
17691,Syria,,2020-04-05,19,2,2
17692,Syria,,2020-04-06,19,2,2
17693,Syria,,2020-04-07,19,2,3
17694,Syria,,2020-04-08,19,2,4
17695,Syria,,2020-04-09,19,2,4
17696,Timor-Leste,,2020-01-22,0,0,0
17697,Timor-Leste,,2020-01-23,0,0,0
17698,Timor-Leste,,2020-01-24,0,0,0
17699,Timor-Leste,,2020-01-25,0,0,0
17700,Timor-Leste,,2020-01-26,0,0,0
17701,Timor-Leste,,2020-01-27,0,0,0
17702,Timor-Leste,,2020-01-28,0,0,0
17703,Timor-Leste,,2020-01-29,0,0,0
17704,Timor-Leste,,2020-01-30,0,0,0
17705,Timor-Leste,,2020-01-31,0,0,0
17706,Timor-Leste,,2020-02-01,0,0,0
17707,Timor-Leste,,2020-02-02,0,0,0
17708,Timor-Leste,,2020-02-03,0,0,0
17709,Timor-Leste,,2020-02-04,0,0,0
17710,Timor-Leste,,2020-02-05,0,0,0
17711,Timor-Leste,,2020-02-06,0,0,0
17712,Timor-Leste,,2020-02-07,0,0,0
17713,Timor-Leste,,2020-02-08,0,0,0
17714,Timor-Leste,,2020-02-09,0,0,0
17715,Timor-Leste,,2020-02-10,0,0,0
17716,Timor-Leste,,2020-02-11,0,0,0
17717,Timor-Leste,,2020-02-12,0,0,0
17718,Timor-Leste,,2020-02-13,0,0,0
17719,Timor-Leste,,2020-02-14,0,0,0
17720,Timor-Leste,,2020-02-15,0,0,0
17721,Timor-Leste,,2020-02-16,0,0,0
17722,Timor-Leste,,2020-02-17,0,0,0
17723,Timor-Leste,,2020-02-18,0,0,0
17724,Timor-Leste,,2020-02-19,0,0,0
17725,Timor-Leste,,2020-02-20,0,0,0
17726,Timor-Leste,,2020-02-21,0,0,0
17727,Timor-Leste,,2020-02-22,0,0,0
17728,Timor-Leste,,2020-02-23,0,0,0
17729,Timor-Leste,,2020-02-24,0,0,0
17730,Timor-Leste,,2020-02-25,0,0,0
17731,Timor-Leste,,2020-02-26,0,0,0
17732,Timor-Leste,,2020-02-27,0,0,0
17733,Timor-Leste,,2020-02-28,0,0,0
17734,Timor-Leste,,2020-02-29,0,0,0
17735,Timor-Leste,,2020-03-01,0,0,0
17736,Timor-Leste,,2020-03-02,0,0,0
17737,Timor-Leste,,2020-03-03,0,0,0
17738,Timor-Leste,,2020-03-04,0,0,0
17739,Timor-Leste,,2020-03-05,0,0,0
17740,Timor-Leste,,2020-03-06,0,0,0
17741,Timor-Leste,,2020-03-07,0,0,0
17742,Timor-Leste,,2020-03-08,0,0,0
17743,Timor-Leste,,2020-03-09,0,0,0
17744,Timor-Leste,,2020-03-10,0,0,0
17745,Timor-Leste,,2020-03-11,0,0,0
17746,Timor-Leste,,2020-03-12,0,0,0
17747,Timor-Leste,,2020-03-13,0,0,0
17748,Timor-Leste,,2020-03-14,0,0,0
17749,Timor-Leste,,2020-03-15,0,0,0
17750,Timor-Leste,,2020-03-16,0,0,0
17751,Timor-Leste,,2020-03-17,0,0,0
17752,Timor-Leste,,2020-03-18,0,0,0
17753,Timor-Leste,,2020-03-19,0,0,0
17754,Timor-Leste,,2020-03-20,0,0,0
17755,Timor-Leste,,2020-03-21,0,0,0
17756,Timor-Leste,,2020-03-22,1,0,0
17757,Timor-Leste,,2020-03-23,1,0,0
17758,Timor-Leste,,2020-03-24,1,0,0
17759,Timor-Leste,,2020-03-25,1,0,0
17760,Timor-Leste,,2020-03-26,1,0,0
17761,Timor-Leste,,2020-03-27,1,0,0
17762,Timor-Leste,,2020-03-28,1,0,0
17763,Timor-Leste,,2020-03-29,1,0,0
17764,Timor-Leste,,2020-03-30,1,0,0
17765,Timor-Leste,,2020-03-31,1,0,0
17766,Timor-Leste,,2020-04-01,1,0,0
17767,Timor-Leste,,2020-04-02,1,0,0
17768,Timor-Leste,,2020-04-03,1,0,0
17769,Timor-Leste,,2020-04-04,1,0,0
17770,Timor-Leste,,2020-04-05,1,0,0
17771,Timor-Leste,,2020-04-06,1,0,0
17772,Timor-Leste,,2020-04-07,1,0,0
17773,Timor-Leste,,2020-04-08,1,0,0
17774,Timor-Leste,,2020-04-09,1,0,0
17775,Belize,,2020-01-22,0,0,0
17776,Belize,,2020-01-23,0,0,0
17777,Belize,,2020-01-24,0,0,0
17778,Belize,,2020-01-25,0,0,0
17779,Belize,,2020-01-26,0,0,0
17780,Belize,,2020-01-27,0,0,0
17781,Belize,,2020-01-28,0,0,0
17782,Belize,,2020-01-29,0,0,0
17783,Belize,,2020-01-30,0,0,0
17784,Belize,,2020-01-31,0,0,0
17785,Belize,,2020-02-01,0,0,0
17786,Belize,,2020-02-02,0,0,0
17787,Belize,,2020-02-03,0,0,0
17788,Belize,,2020-02-04,0,0,0
17789,Belize,,2020-02-05,0,0,0
17790,Belize,,2020-02-06,0,0,0
17791,Belize,,2020-02-07,0,0,0
17792,Belize,,2020-02-08,0,0,0
17793,Belize,,2020-02-09,0,0,0
17794,Belize,,2020-02-10,0,0,0
17795,Belize,,2020-02-11,0,0,0
17796,Belize,,2020-02-12,0,0,0
17797,Belize,,2020-02-13,0,0,0
17798,Belize,,2020-02-14,0,0,0
17799,Belize,,2020-02-15,0,0,0
17800,Belize,,2020-02-16,0,0,0
17801,Belize,,2020-02-17,0,0,0
17802,Belize,,2020-02-18,0,0,0
17803,Belize,,2020-02-19,0,0,0
17804,Belize,,2020-02-20,0,0,0
17805,Belize,,2020-02-21,0,0,0
17806,Belize,,2020-02-22,0,0,0
17807,Belize,,2020-02-23,0,0,0
17808,Belize,,2020-02-24,0,0,0
17809,Belize,,2020-02-25,0,0,0
17810,Belize,,2020-02-26,0,0,0
17811,Belize,,2020-02-27,0,0,0
17812,Belize,,2020-02-28,0,0,0
17813,Belize,,2020-02-29,0,0,0
17814,Belize,,2020-03-01,0,0,0
17815,Belize,,2020-03-02,0,0,0
17816,Belize,,2020-03-03,0,0,0
17817,Belize,,2020-03-04,0,0,0
17818,Belize,,2020-03-05,0,0,0
17819,Belize,,2020-03-06,0,0,0
17820,Belize,,2020-03-07,0,0,0
17821,Belize,,2020-03-08,0,0,0
17822,Belize,,2020-03-09,0,0,0
17823,Belize,,2020-03-10,0,0,0
17824,Belize,,2020-03-11,0,0,0
17825,Belize,,2020-03-12,0,0,0
17826,Belize,,2020-03-13,0,0,0
17827,Belize,,2020-03-14,0,0,0
17828,Belize,,2020-03-15,0,0,0
17829,Belize,,2020-03-16,0,0,0
17830,Belize,,2020-03-17,0,0,0
17831,Belize,,2020-03-18,0,0,0
17832,Belize,,2020-03-19,0,0,0
17833,Belize,,2020-03-20,0,0,0
17834,Belize,,2020-03-21,0,0,0
17835,Belize,,2020-03-22,0,0,0
17836,Belize,,2020-03-23,1,0,0
17837,Belize,,2020-03-24,1,0,0
17838,Belize,,2020-03-25,2,0,0
17839,Belize,,2020-03-26,2,0,0
17840,Belize,,2020-03-27,2,0,0
17841,Belize,,2020-03-28,2,0,0
17842,Belize,,2020-03-29,2,0,0
17843,Belize,,2020-03-30,3,0,0
17844,Belize,,2020-03-31,3,0,0
17845,Belize,,2020-04-01,3,0,0
17846,Belize,,2020-04-02,3,0,0
17847,Belize,,2020-04-03,4,0,0
17848,Belize,,2020-04-04,4,0,0
17849,Belize,,2020-04-05,5,0,0
17850,Belize,,2020-04-06,7,1,0
17851,Belize,,2020-04-07,7,1,0
17852,Belize,,2020-04-08,8,1,0
17853,Belize,,2020-04-09,9,1,0
17854,Laos,,2020-01-22,0,0,0
17855,Laos,,2020-01-23,0,0,0
17856,Laos,,2020-01-24,0,0,0
17857,Laos,,2020-01-25,0,0,0
17858,Laos,,2020-01-26,0,0,0
17859,Laos,,2020-01-27,0,0,0
17860,Laos,,2020-01-28,0,0,0
17861,Laos,,2020-01-29,0,0,0
17862,Laos,,2020-01-30,0,0,0
17863,Laos,,2020-01-31,0,0,0
17864,Laos,,2020-02-01,0,0,0
17865,Laos,,2020-02-02,0,0,0
17866,Laos,,2020-02-03,0,0,0
17867,Laos,,2020-02-04,0,0,0
17868,Laos,,2020-02-05,0,0,0
17869,Laos,,2020-02-06,0,0,0
17870,Laos,,2020-02-07,0,0,0
17871,Laos,,2020-02-08,0,0,0
17872,Laos,,2020-02-09,0,0,0
17873,Laos,,2020-02-10,0,0,0
17874,Laos,,2020-02-11,0,0,0
17875,Laos,,2020-02-12,0,0,0
17876,Laos,,2020-02-13,0,0,0
17877,Laos,,2020-02-14,0,0,0
17878,Laos,,2020-02-15,0,0,0
17879,Laos,,2020-02-16,0,0,0
17880,Laos,,2020-02-17,0,0,0
17881,Laos,,2020-02-18,0,0,0
17882,Laos,,2020-02-19,0,0,0
17883,Laos,,2020-02-20,0,0,0
17884,Laos,,2020-02-21,0,0,0
17885,Laos,,2020-02-22,0,0,0
17886,Laos,,2020-02-23,0,0,0
17887,Laos,,2020-02-24,0,0,0
17888,Laos,,2020-02-25,0,0,0
17889,Laos,,2020-02-26,0,0,0
17890,Laos,,2020-02-27,0,0,0
17891,Laos,,2020-02-28,0,0,0
17892,Laos,,2020-02-29,0,0,0
17893,Laos,,2020-03-01,0,0,0
17894,Laos,,2020-03-02,0,0,0
17895,Laos,,2020-03-03,0,0,0
17896,Laos,,2020-03-04,0,0,0
17897,Laos,,2020-03-05,0,0,0
17898,Laos,,2020-03-06,0,0,0
17899,Laos,,2020-03-07,0,0,0
17900,Laos,,2020-03-08,0,0,0
17901,Laos,,2020-03-09,0,0,0
17902,Laos,,2020-03-10,0,0,0
17903,Laos,,2020-03-11,0,0,0
17904,Laos,,2020-03-12,0,0,0
17905,Laos,,2020-03-13,0,0,0
17906,Laos,,2020-03-14,0,0,0
17907,Laos,,2020-03-15,0,0,0
17908,Laos,,2020-03-16,0,0,0
17909,Laos,,2020-03-17,0,0,0
17910,Laos,,2020-03-18,0,0,0
17911,Laos,,2020-03-19,0,0,0
17912,Laos,,2020-03-20,0,0,0
17913,Laos,,2020-03-21,0,0,0
17914,Laos,,2020-03-22,0,0,0
17915,Laos,,2020-03-23,0,0,0
17916,Laos,,2020-03-24,2,0,0
17917,Laos,,2020-03-25,3,0,0
17918,Laos,,2020-03-26,6,0,0
17919,Laos,,2020-03-27,6,0,0
17920,Laos,,2020-03-28,8,0,0
17921,Laos,,2020-03-29,8,0,0
17922,Laos,,2020-03-30,8,0,0
17923,Laos,,2020-03-31,9,0,0
17924,Laos,,2020-04-01,10,0,0
17925,Laos,,2020-04-02,10,0,0
17926,Laos,,2020-04-03,10,0,0
17927,Laos,,2020-04-04,10,0,0
17928,Laos,,2020-04-05,11,0,0
17929,Laos,,2020-04-06,12,0,0
17930,Laos,,2020-04-07,14,0,0
17931,Laos,,2020-04-08,15,0,0
17932,Laos,,2020-04-09,16,0,0
17933,Libya,,2020-01-22,0,0,0
17934,Libya,,2020-01-23,0,0,0
17935,Libya,,2020-01-24,0,0,0
17936,Libya,,2020-01-25,0,0,0
17937,Libya,,2020-01-26,0,0,0
17938,Libya,,2020-01-27,0,0,0
17939,Libya,,2020-01-28,0,0,0
17940,Libya,,2020-01-29,0,0,0
17941,Libya,,2020-01-30,0,0,0
17942,Libya,,2020-01-31,0,0,0
17943,Libya,,2020-02-01,0,0,0
17944,Libya,,2020-02-02,0,0,0
17945,Libya,,2020-02-03,0,0,0
17946,Libya,,2020-02-04,0,0,0
17947,Libya,,2020-02-05,0,0,0
17948,Libya,,2020-02-06,0,0,0
17949,Libya,,2020-02-07,0,0,0
17950,Libya,,2020-02-08,0,0,0
17951,Libya,,2020-02-09,0,0,0
17952,Libya,,2020-02-10,0,0,0
17953,Libya,,2020-02-11,0,0,0
17954,Libya,,2020-02-12,0,0,0
17955,Libya,,2020-02-13,0,0,0
17956,Libya,,2020-02-14,0,0,0
17957,Libya,,2020-02-15,0,0,0
17958,Libya,,2020-02-16,0,0,0
17959,Libya,,2020-02-17,0,0,0
17960,Libya,,2020-02-18,0,0,0
17961,Libya,,2020-02-19,0,0,0
17962,Libya,,2020-02-20,0,0,0
17963,Libya,,2020-02-21,0,0,0
17964,Libya,,2020-02-22,0,0,0
17965,Libya,,2020-02-23,0,0,0
17966,Libya,,2020-02-24,0,0,0
17967,Libya,,2020-02-25,0,0,0
17968,Libya,,2020-02-26,0,0,0
17969,Libya,,2020-02-27,0,0,0
17970,Libya,,2020-02-28,0,0,0
17971,Libya,,2020-02-29,0,0,0
17972,Libya,,2020-03-01,0,0,0
17973,Libya,,2020-03-02,0,0,0
17974,Libya,,2020-03-03,0,0,0
17975,Libya,,2020-03-04,0,0,0
17976,Libya,,2020-03-05,0,0,0
17977,Libya,,2020-03-06,0,0,0
17978,Libya,,2020-03-07,0,0,0
17979,Libya,,2020-03-08,0,0,0
17980,Libya,,2020-03-09,0,0,0
17981,Libya,,2020-03-10,0,0,0
17982,Libya,,2020-03-11,0,0,0
17983,Libya,,2020-03-12,0,0,0
17984,Libya,,2020-03-13,0,0,0
17985,Libya,,2020-03-14,0,0,0
17986,Libya,,2020-03-15,0,0,0
17987,Libya,,2020-03-16,0,0,0
17988,Libya,,2020-03-17,0,0,0
17989,Libya,,2020-03-18,0,0,0
17990,Libya,,2020-03-19,0,0,0
17991,Libya,,2020-03-20,0,0,0
17992,Libya,,2020-03-21,0,0,0
17993,Libya,,2020-03-22,0,0,0
17994,Libya,,2020-03-23,0,0,0
17995,Libya,,2020-03-24,1,0,0
17996,Libya,,2020-03-25,1,0,0
17997,Libya,,2020-03-26,1,0,0
17998,Libya,,2020-03-27,1,0,0
17999,Libya,,2020-03-28,3,0,0
18000,Libya,,2020-03-29,8,0,0
18001,Libya,,2020-03-30,8,0,0
18002,Libya,,2020-03-31,10,0,1
18003,Libya,,2020-04-01,10,0,0
18004,Libya,,2020-04-02,11,1,0
18005,Libya,,2020-04-03,11,1,0
18006,Libya,,2020-04-04,18,1,0
18007,Libya,,2020-04-05,18,1,0
18008,Libya,,2020-04-06,19,1,1
18009,Libya,,2020-04-07,20,1,1
18010,Libya,,2020-04-08,21,1,8
18011,Libya,,2020-04-09,24,1,8
18012,West Bank and Gaza,,2020-01-22,0,0,0
18013,West Bank and Gaza,,2020-01-23,0,0,0
18014,West Bank and Gaza,,2020-01-24,0,0,0
18015,West Bank and Gaza,,2020-01-25,0,0,0
18016,West Bank and Gaza,,2020-01-26,0,0,0
18017,West Bank and Gaza,,2020-01-27,0,0,0
18018,West Bank and Gaza,,2020-01-28,0,0,0
18019,West Bank and Gaza,,2020-01-29,0,0,0
18020,West Bank and Gaza,,2020-01-30,0,0,0
18021,West Bank and Gaza,,2020-01-31,0,0,0
18022,West Bank and Gaza,,2020-02-01,0,0,0
18023,West Bank and Gaza,,2020-02-02,0,0,0
18024,West Bank and Gaza,,2020-02-03,0,0,0
18025,West Bank and Gaza,,2020-02-04,0,0,0
18026,West Bank and Gaza,,2020-02-05,0,0,0
18027,West Bank and Gaza,,2020-02-06,0,0,0
18028,West Bank and Gaza,,2020-02-07,0,0,0
18029,West Bank and Gaza,,2020-02-08,0,0,0
18030,West Bank and Gaza,,2020-02-09,0,0,0
18031,West Bank and Gaza,,2020-02-10,0,0,0
18032,West Bank and Gaza,,2020-02-11,0,0,0
18033,West Bank and Gaza,,2020-02-12,0,0,0
18034,West Bank and Gaza,,2020-02-13,0,0,0
18035,West Bank and Gaza,,2020-02-14,0,0,0
18036,West Bank and Gaza,,2020-02-15,0,0,0
18037,West Bank and Gaza,,2020-02-16,0,0,0
18038,West Bank and Gaza,,2020-02-17,0,0,0
18039,West Bank and Gaza,,2020-02-18,0,0,0
18040,West Bank and Gaza,,2020-02-19,0,0,0
18041,West Bank and Gaza,,2020-02-20,0,0,0
18042,West Bank and Gaza,,2020-02-21,0,0,0
18043,West Bank and Gaza,,2020-02-22,0,0,0
18044,West Bank and Gaza,,2020-02-23,0,0,0
18045,West Bank and Gaza,,2020-02-24,0,0,0
18046,West Bank and Gaza,,2020-02-25,0,0,0
18047,West Bank and Gaza,,2020-02-26,0,0,0
18048,West Bank and Gaza,,2020-02-27,0,0,0
18049,West Bank and Gaza,,2020-02-28,0,0,0
18050,West Bank and Gaza,,2020-02-29,0,0,0
18051,West Bank and Gaza,,2020-03-01,0,0,0
18052,West Bank and Gaza,,2020-03-02,0,0,0
18053,West Bank and Gaza,,2020-03-03,0,0,0
18054,West Bank and Gaza,,2020-03-04,0,0,0
18055,West Bank and Gaza,,2020-03-05,4,0,0
18056,West Bank and Gaza,,2020-03-06,7,0,0
18057,West Bank and Gaza,,2020-03-07,16,0,0
18058,West Bank and Gaza,,2020-03-08,16,0,0
18059,West Bank and Gaza,,2020-03-09,19,0,0
18060,West Bank and Gaza,,2020-03-10,26,0,0
18061,West Bank and Gaza,,2020-03-11,30,0,0
18062,West Bank and Gaza,,2020-03-12,30,0,0
18063,West Bank and Gaza,,2020-03-13,31,0,0
18064,West Bank and Gaza,,2020-03-14,35,0,0
18065,West Bank and Gaza,,2020-03-15,38,0,0
18066,West Bank and Gaza,,2020-03-16,38,0,0
18067,West Bank and Gaza,,2020-03-17,39,0,0
18068,West Bank and Gaza,,2020-03-18,41,0,0
18069,West Bank and Gaza,,2020-03-19,44,0,0
18070,West Bank and Gaza,,2020-03-20,47,0,17
18071,West Bank and Gaza,,2020-03-21,48,0,17
18072,West Bank and Gaza,,2020-03-22,52,0,17
18073,West Bank and Gaza,,2020-03-23,59,0,17
18074,West Bank and Gaza,,2020-03-24,59,0,17
18075,West Bank and Gaza,,2020-03-25,59,0,17
18076,West Bank and Gaza,,2020-03-26,84,1,17
18077,West Bank and Gaza,,2020-03-27,91,1,17
18078,West Bank and Gaza,,2020-03-28,98,1,18
18079,West Bank and Gaza,,2020-03-29,109,1,18
18080,West Bank and Gaza,,2020-03-30,116,1,18
18081,West Bank and Gaza,,2020-03-31,119,1,18
18082,West Bank and Gaza,,2020-04-01,134,1,18
18083,West Bank and Gaza,,2020-04-02,161,1,18
18084,West Bank and Gaza,,2020-04-03,194,1,21
18085,West Bank and Gaza,,2020-04-04,217,1,21
18086,West Bank and Gaza,,2020-04-05,237,1,25
18087,West Bank and Gaza,,2020-04-06,254,1,24
18088,West Bank and Gaza,,2020-04-07,261,1,42
18089,West Bank and Gaza,,2020-04-08,263,1,44
18090,West Bank and Gaza,,2020-04-09,263,1,44
18091,Guinea-Bissau,,2020-01-22,0,0,0
18092,Guinea-Bissau,,2020-01-23,0,0,0
18093,Guinea-Bissau,,2020-01-24,0,0,0
18094,Guinea-Bissau,,2020-01-25,0,0,0
18095,Guinea-Bissau,,2020-01-26,0,0,0
18096,Guinea-Bissau,,2020-01-27,0,0,0
18097,Guinea-Bissau,,2020-01-28,0,0,0
18098,Guinea-Bissau,,2020-01-29,0,0,0
18099,Guinea-Bissau,,2020-01-30,0,0,0
18100,Guinea-Bissau,,2020-01-31,0,0,0
18101,Guinea-Bissau,,2020-02-01,0,0,0
18102,Guinea-Bissau,,2020-02-02,0,0,0
18103,Guinea-Bissau,,2020-02-03,0,0,0
18104,Guinea-Bissau,,2020-02-04,0,0,0
18105,Guinea-Bissau,,2020-02-05,0,0,0
18106,Guinea-Bissau,,2020-02-06,0,0,0
18107,Guinea-Bissau,,2020-02-07,0,0,0
18108,Guinea-Bissau,,2020-02-08,0,0,0
18109,Guinea-Bissau,,2020-02-09,0,0,0
18110,Guinea-Bissau,,2020-02-10,0,0,0
18111,Guinea-Bissau,,2020-02-11,0,0,0
18112,Guinea-Bissau,,2020-02-12,0,0,0
18113,Guinea-Bissau,,2020-02-13,0,0,0
18114,Guinea-Bissau,,2020-02-14,0,0,0
18115,Guinea-Bissau,,2020-02-15,0,0,0
18116,Guinea-Bissau,,2020-02-16,0,0,0
18117,Guinea-Bissau,,2020-02-17,0,0,0
18118,Guinea-Bissau,,2020-02-18,0,0,0
18119,Guinea-Bissau,,2020-02-19,0,0,0
18120,Guinea-Bissau,,2020-02-20,0,0,0
18121,Guinea-Bissau,,2020-02-21,0,0,0
18122,Guinea-Bissau,,2020-02-22,0,0,0
18123,Guinea-Bissau,,2020-02-23,0,0,0
18124,Guinea-Bissau,,2020-02-24,0,0,0
18125,Guinea-Bissau,,2020-02-25,0,0,0
18126,Guinea-Bissau,,2020-02-26,0,0,0
18127,Guinea-Bissau,,2020-02-27,0,0,0
18128,Guinea-Bissau,,2020-02-28,0,0,0
18129,Guinea-Bissau,,2020-02-29,0,0,0
18130,Guinea-Bissau,,2020-03-01,0,0,0
18131,Guinea-Bissau,,2020-03-02,0,0,0
18132,Guinea-Bissau,,2020-03-03,0,0,0
18133,Guinea-Bissau,,2020-03-04,0,0,0
18134,Guinea-Bissau,,2020-03-05,0,0,0
18135,Guinea-Bissau,,2020-03-06,0,0,0
18136,Guinea-Bissau,,2020-03-07,0,0,0
18137,Guinea-Bissau,,2020-03-08,0,0,0
18138,Guinea-Bissau,,2020-03-09,0,0,0
18139,Guinea-Bissau,,2020-03-10,0,0,0
18140,Guinea-Bissau,,2020-03-11,0,0,0
18141,Guinea-Bissau,,2020-03-12,0,0,0
18142,Guinea-Bissau,,2020-03-13,0,0,0
18143,Guinea-Bissau,,2020-03-14,0,0,0
18144,Guinea-Bissau,,2020-03-15,0,0,0
18145,Guinea-Bissau,,2020-03-16,0,0,0
18146,Guinea-Bissau,,2020-03-17,0,0,0
18147,Guinea-Bissau,,2020-03-18,0,0,0
18148,Guinea-Bissau,,2020-03-19,0,0,0
18149,Guinea-Bissau,,2020-03-20,0,0,0
18150,Guinea-Bissau,,2020-03-21,0,0,0
18151,Guinea-Bissau,,2020-03-22,0,0,0
